Country Code,Topic,Indicator Name,Needed,Indicator Code,Important,Indicator ID,Combined Feature,Transfered,Note,Short definition,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CYP,Private Sector & Trade: Exports,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1,TX.VAL.MRCH.WR.ZS,1,1414,0,0,0,Merchandise exports to low- and middle-income economies within region are the sum of merchandise exports from the reporting economy to other low- and middle-income economies in the same World Bank region as a percentage of total merchandise exports by the economy.,,,,,,,,,,,,,,,,,,,,
CYP,Private Sector & Trade: Imports,Merchandise imports from high-income economies (% of total merchandise imports),1,TM.VAL.MRCH.HI.ZS,1,1375,0,0,0,Merchandise imports from high-income economies are the sum of merchandise imports by the reporting economy from high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise imports by the economy.,79.60136178,79.5047773,74.27057865,76.11744296,82.83900449,84.09343838,81.64443079,83.77131801,83.79595743,85.88542989,83.2781096,85.23912411,85.77140223,87.48807282,76.71548569,75.78674978,79.53537732,77.04218505,76.12306295,
CYP,Private Sector & Trade: Total merchandise trade,Merchandise trade (% of GDP),1,TG.VAL.TOTL.GD.ZS,1,1339,0,0,0,0,48.03800026,47.1152961,43.16025958,37.04461122,37.23899685,42.21139477,41.15522308,41.75851532,44.09097762,35.0428318,38.74876545,38.07662392,36.17509115,34.86483582,48.24863636,52.16604323,51.66833961,55.29491865,62.81951415,
CYP,Infrastructure: Communications,Mobile cellular subscriptions (per 100 people),1,IT.CEL.SETS.P2,1,508,0,0,0,0,31.3009319,44.55776045,58.55863808,76.32480288,89.8,105.1751344,114.4986146,127.2941783,127.5867737,119.3408619,123.1330079,126.5596288,128.2983023,128.1609557,131.1454545,130.9823176,132.6368741,136.1722981,138.900486,
CYP,Social Protection & Labor: Migration,Net migration,1,SM.POP.NETM,1,1223,0,0,0,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens, for the five-year period.",,,57530,,,,,58658,,,,,22509,,,,,25000,,
CYP,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,Net primary income (Net income from abroad) (current US$),1,NY.GSR.NFCY.CD,1,713,0,2,0,0,-857276154.6,-742094717.7,-589028846.2,-592955832.4,-974662500,-958400696.4,-1112482750,-1535628251,-456532884.1,-72225618.23,-367430730.5,726089922,-173182577.4,-282374817.4,-618167928.8,-129566182.2,-835295550.1,-690042928.2,885442843.6,
CYP,Health: Health systems,"Number of surgical procedures (per 100,000 population)",1,SH.SGR.PROC.P5,1,984,"sum(984,971,970,968,968",0,0,0,,,,,,,,,,,,,,,3057,,,,,
CYP,Health: Health systems,"Nurses and midwives (per 1,000 people)",1,SH.MED.NUMW.P3,1,969,0,0,0,0,,,3.0645,,,,,3.3957,3.4301,3.466,,,,4.0773,4.1222,,5.2517,,,
CYP,Health: Disease prevention,People with basic handwashing facilities including soap and water (% of population),1,SH.STA.HYGN.ZS,1,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CYP,Health: Health systems,"Physicians (per 1,000 people)",1,SH.MED.PHYS.ZS,1,970,0,0,0,0,,,,,,,,2.0147,2.0507,2.1064,2.1562,2.2484,2.2958,2.4076,2.4993,,1.9511,,,
CYP,Health: Population: Structure,Population ages 0-14 (% of total population),1,SP.POP.0014.TO.ZS,1,1259,0,0,use either male or female,0,22.39989823,21.9839921,21.53170434,21.04919366,20.53319055,19.99743106,19.5769134,19.13796297,18.69960418,18.26473955,17.83658634,17.61550381,17.39603505,17.20245204,17.03962127,16.89556713,16.87277333,16.8366283,16.78784796,
CYP,Health: Population: Structure,Population ages 15-64 (% of total population),1,SP.POP.1564.TO.ZS,1,1271,0,0,use either male or female,0,67.37143402,67.73490122,68.11213105,68.48503819,68.85921331,69.23686971,69.54176299,69.87223057,70.19480141,70.48984457,70.74586648,70.71707533,70.66392023,70.5651711,70.42676074,70.27145054,70.0034268,69.74801598,69.49309027,
CYP,Health: Population: Structure,Population ages 65 and above (% of total population),1,SP.POP.65UP.TO.ZS,1,1297,0,0,use either male or female,0,10.22866775,10.28110668,10.35616461,10.46576815,10.60759614,10.76569923,10.88132361,10.98980646,11.1055944,11.24541587,11.41754718,11.66742085,11.94004472,12.23237687,12.53361799,12.83298234,13.12379987,13.41535572,13.71906177,
CYP,Environment: Density & urbanization,Population density (people per sq. km of land area),1,EN.POP.DNST,1,268,0,0,0,0,102.0876623,103.925974,105.7320346,107.5284632,109.3515152,111.2188312,113.1501082,115.1204545,117.0522727,118.8401515,120.4125541,121.7351732,122.8404762,123.7950216,124.7061688,125.6477273,126.6436147,127.6709957,128.7083333,
CYP,Environment: Density & urbanization,Population in the largest city (% of urban population),1,EN.URB.LCTY.UR.ZS,1,274,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CYP,Environment: Density & urbanization,Population in urban agglomerations of more than 1 million (% of total population),1,EN.URB.MCTY.TL.ZS,1,276,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CYP,Environment: Density & urbanization,Population living in slums (% of urban population),1,EN.POP.SLUM.UR.ZS,1,272,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CYP,Health: Population: Structure,"Population, total",1,SP.POP.TOTL,1,1311,0,0,0,0,943290,960276,976964,993563,1010408,1027662,1045507,1063713,1081563,1098083,1112612,1124833,1135046,1143866,1152285,1160985,1170187,1179680,1189265,
CYP,Poverty: Poverty rates,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),1,SI.POV.LMIC,1,1078,0,0,0,"Poverty headcount ratio at $3.20 a day is the percentage of the population living on less than $3.20 a day at 2011 international prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.",,,,,0.1,0.1,0,0,0,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,,
CYP,Health: Risk factors,"Prevalence of HIV, total (% of population ages 15-49)",1,SH.DYN.AIDS.ZS,1,940,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CYP,Environment: Density & urbanization,Rural population (% of total population),1,SP.RUR.TOTL.ZS,1,1324,0,0,0,0,31.352,31.231,31.306,31.447,31.59,31.732,31.875,32.018,32.161,32.305,32.449,32.594,32.739,32.863,32.969,33.054,33.119,33.164,33.19,
CYP,Health: Risk factors,"Smoking prevalence, total (ages 15+)",1,SH.PRV.SMOK,1,979,0,0,0,0,42.4,,,,,40.3,,,,,38.3,38,37.5,37.3,36.9,36.7,36.4,,,
CYP,Health: Health systems,"Specialist surgical workforce (per 100,000 population)",1,SH.MED.SAOP.P5,1,971,0,0,0,0,,,,,,,,,,,,,,,79.83,,,,84.42,
CYP,Public Sector: Government finance: Revenue,Tax revenue (% of GDP),1,GC.TAX.TOTL.GD.ZS,1,365,0,0,0,0,35.53316817,36.3857611,36.61750072,37.61499171,37.29678066,39.58566373,41.53925794,48.56342169,46.04608322,23.24918544,23.1149202,23.21412079,23.40029928,23.60271069,24.84816066,24.01813255,23.51099504,24.048269,,
CYP,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves (% of total external debt),1,FI.RES.TOTL.DT.ZS,1,303,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CYP,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves in months of imports,1,FI.RES.TOTL.MO,1,304,0,0,0,0,3.583726827,4.600109829,5.753625155,5.4209544,5.161862687,4.947476011,5.854433952,4.800918995,0.365285687,0.517625025,0.421460752,0.377934413,0.429691428,0.313539257,0.289626791,0.215889293,0.330543233,0.247820651,0.260755969,
CYP,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),1,BG.GSR.NFSV.GD.ZS,1,30,0,2,0,0,56.61369455,57.26783551,53.78159604,50.83564632,48.99321719,47.26774624,47.60017378,50.35940976,59.04894615,55.32433307,57.19995187,58.81848005,61.70134316,73.31231572,81.53729119,87.51481241,90.14917315,94.6096863,88.82907796,
CYP,Health: Disease prevention,"Tuberculosis case detection rate (%, all forms)",1,SH.TBS.DTEC.ZS,1,1035,0,0,0,0,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,79,
CYP,Health: Disease prevention,Tuberculosis treatment success rate (% of new cases),1,SH.TBS.CURE.ZS,1,1034,0,0,0,0,,92,75,79,37,64,74,,50,23,26,64,43,50,59,56,66,67,,
CYP,Health: Universal Health Coverage,UHC service coverage index,1,SH.UHC.SRVS.CV.XD,1,1049,0,0,0,UHC service coverage index,,,,,,,,,,,,,,,,75,,78,,
CYP,Environment: Land use,Urban land area (sq. km),1,AG.LND.TOTL.UR.K2,1,22,22/20,0,0,0,2280.400391,,,,,,,,,,2280.400391,,,,,,,,,
CZE,Environment: Energy production & use,Access to electricity (% of population),1,EG.ELC.ACCS.ZS,1,199,0,2,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
CZE,Health: Risk factors,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",1,SH.DTH.COMM.ZS,1,932,0,0,0,0,3.1,,,,,,,,,,4.6,,,,,5.1,5.4,,,
CZE,Health: Disease prevention,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),1,SH.MLR.TRET.ZS,1,974,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Health: Health systems,"Community health workers (per 1,000 people)",1,SH.MED.CMHW.P3,1,968,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Social Protection & Labor: Performance,Coverage of social safety net programs (% of population),1,per_sa_allsa.cov_pop_tot,1,741,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Public Sector: Policy & institutions,CPIA macroeconomic management rating (1=low to 6=high),1,IQ.CPA.MACR.XQ,1,482,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Public Sector: Policy & institutions,CPIA social protection rating (1=low to 6=high),1,IQ.CPA.PROT.XQ,1,486,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Health: Health systems,Current health expenditure per capita (current US$),1,SH.XPD.CHEX.PC.CD,1,1052,0,0,0,0,342.9210492,388.5440198,497.7420227,640.6604176,746.3289496,852.6524674,942.1180348,1110.176622,1449.336824,1442.242785,1373.931749,1516.555491,1387.406044,1554.508995,1512.926186,1284.046798,1321.620203,,,
CZE,Health: Risk factors,Diabetes prevalence (% of population ages 20 to 79),1,SH.STA.DIAB.ZS,1,996,0,0,0,0,,,,,,,,,,,6.4,,,,,,,,,7
CZE,Environment: Land use,Disaster risk reduction progress score (1-5 scale; 5=best),1,EN.CLC.DRSK.XQ,1,257,0,0,0,0,,,,,,,,,,,,2.75,,,,,,,,
CZE,Health: Health systems,Domestic general government health expenditure per capita (current US$),1,SH.XPD.GHED.PC.CD,1,1060,0,0,0,0,304.1849878,339.774479,438.3821247,560.4603905,653.8027622,726.6837744,805.5387189,930.2439016,1173.890257,1195.379616,1142.118785,1269.271303,1159.099992,1296.553836,1249.225227,1055.909726,1082.120393,,,
CZE,Health: Health systems,Domestic private health expenditure per capita (current US$),1,SH.XPD.PVTD.PC.CD,1,1066,0,0,0,0,38.73616224,48.76959216,59.35992788,80.20002711,92.52618744,125.968693,136.5793202,179.9327201,275.4465672,246.8631692,231.8129691,247.2841884,228.3060573,257.9551597,263.7009589,228.1370725,239.4998091,,,
CZE,Social Protection & Labor: Economic activity,Employment in agriculture (% of total employment) (modeled ILO estimate),1,SL.AGR.EMPL.ZS,1,1099,0,0,0,0,5.218999863,4.872000217,4.895999908,4.513000011,4.447000027,3.977999926,3.763999939,3.58100009,3.174000025,3.117000103,3.095999956,2.989000082,3.049999952,3.029999971,2.749000072,2.924999952,2.901000023,2.802999973,2.77699995,2.750999928
CZE,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, total (%) (national estimate)",1,SL.EMP.TOTL.SP.NE.ZS,1,1117,0,0,use 1117 or 1118 which one is more available,0,54.80099869,54.87189865,55.28889847,54.76620102,54.13119888,54.67089844,55.03079987,55.64690018,55.93270111,54.7682991,54.18769836,54.35240173,54.5481987,55.15390015,55.68700027,56.42449951,57.55130005,58.47819901,59.20259857,
CZE,Economic Policy & Debt: External debt: Debt ratios & other items,External debt stocks (% of GNI),1,DT.DOD.DECT.GN.ZS,1,122,0,0,0,Total external debt stocks to gross national income.,,,,,,,,,,,,,,,,,,,,
CZE,Health: Health systems,External health expenditure per capita (current US$),1,SH.XPD.EHEX.PC.CD,1,1055,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,GDP per capita (current US$),1,NY.GDP.PCAP.CD,1,681,0,2,0,0,6011.61522,6609.20553,8032.896612,9773.117503,11685.88724,13346.17639,15183.63605,18373.649,22698.85396,19741.59763,19808.07109,21717.45794,19729.87051,19916.01939,19744.55861,17715.61685,18463.38658,20379.89604,23078.57349,
CZE,Poverty: Income distribution,GINI index (World Bank estimate),1,SI.POV.GINI,1,1077,0,0,0,0,,,26.6,,27.5,26.9,26.7,26,26.3,26.2,26.6,26.4,26.1,26.5,25.9,25.9,25.4,24.9,,
CZE,Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita,"GNI per capita, Atlas method (current US$)",1,NY.GNP.PCAP.CD,1,702,0,2,0,0,6330,6330,6630,8080,10230,12420,13950,15780,18340,18690,19280,19420,19350,19270,18800,18260,17590,17970,20240,
CZE,Health: Health systems,"Hospital beds (per 1,000 people)",1,SH.MED.BEDS.ZS,1,967,0,0,0,0,7.8,7.8,7.8,7.7,7.6,7.6,7.4,7.3,7.2,7.1,7,6.8,6.7,6.5,,6.5,,,,
CZE,Public Sector: Policy & institutions,Human capital index (HCI) (scale 0-1),1,HD.HCI.OVRL,1,383,0,0,0,0,,,,,,,,,,,,,,,,,,0.782,,
CZE,Health: Disease prevention,"Immunization, DPT (% of children ages 12-23 months)",1,SH.IMM.IDPT,1,965,0,0,0,0,98,98,98,97,98,97,98,99,99,99,99,99,99,98,97,97,96,96,96,
CZE,Health: Disease prevention,"Immunization, HepB3 (% of one-year-old children)",1,SH.IMM.HEPB,1,964,0,0,0,0,,,86,92,98,99,98,99,99,99,99,99,99,99,99,97,96,94,94,
CZE,Health: Disease prevention,"Immunization, measles (% of children ages 12-23 months)",1,SH.IMM.MEAS,1,966,0,0,0,0,97,97,98,97,97,97,97,98,97,98,98,98,98,99,99,99,98,97,96,
CZE,Health: Risk factors,"Incidence of malaria (per 1,000 population at risk)",1,SH.MLR.INCD.P3,1,972,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Health: Risk factors,"Incidence of tuberculosis (per 100,000 people)",1,SH.TBS.INCD,1,1036,0,0,0,0,16,14,13,13,12,11,11,8.8,8.9,6.9,6.8,6.2,6.1,5.1,5.1,5.5,5.5,5.4,5.4,
CZE,Social Protection & Labor: Economic activity,Informal employment (% of total non-agricultural employment),1,SL.ISV.IFRM.ZS,1,1137,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Social Protection & Labor: Migration,International migrant stock (% of population),1,SM.POP.TOTL.ZS,1,1227,0,0,0,"International migrant stock is the number of people born in a country other than that in which they live, including refugees.",2.151308437,,,,,3.152613407,,,,,3.786042643,,,,,3.84222568,,,,
CZE,Private Sector & Trade: Travel & tourism,"International tourism, number of arrivals",1,ST.INT.ARVL,1,1329,0,0,0,"International inbound tourists (overnight visitors) are the number of tourists who travel to a country other than that in which they usually reside, and outside their usual environment, for a period not exceeding 12 months and whose main purpose in visiting is other than an activity remunerated from within the country visited. When data on number of tourists are not available, the number of visitors, which includes tourists, same-day visitors, cruise passengers, and
crew members, is shown instead.",4773000,5405000,4743000,5076000,6061000,6336000,6435000,6680000,6649000,6032000,6334000,6715000,7647000,7852000,8096000,8707000,9321000,10160000,10611000,
CZE,Private Sector & Trade: Travel & tourism,"International tourism, number of departures",1,ST.INT.DPRT,1,1330,ratio of 1329/1330,0,0,International outbound tourists are the number of departures that people make from their country of usual residence to any other country for any purpose other than an activity remunerated in the country visited.,,,,7213000,6643000,6963000,6393000,9048000,9665000,8904000,8673000,5279000,5419000,5781000,5651000,5856000,6027000,6775000,7390000,
CZE,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",1,SL.TLF.CACT.NE.ZS,1,1186,0,0,"use one from 1118, 1119,1186, 11887",0,60.06370163,59.63769913,59.46229935,59.23479843,58.97259903,59.37779999,59.26699829,58.77370071,58.50249863,58.67750168,58.44169998,58.26250076,58.64020157,59.27510071,59.30960083,59.4231987,59.91889954,60.21839905,60.56119919,
CZE,Environment: Land use,Land area (sq. km),1,AG.LND.TOTL.K2,1,20,0,0,0,0,77270,77270,77270,77270,77260,77260,77250,77250,77250,77250,77240,77240,77230,77220,77220,77210,77220,77220,77220,
CZE,Health: Mortality,"Life expectancy at birth, total (years)",1,SP.DYN.LE00.IN,1,1242,0,0,0,0,74.96829268,75.17317073,75.22195122,75.17073171,75.72195122,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878,77.42439024,77.87317073,78.07560976,78.17560976,78.82439024,78.57804878,79.02682927,79.47560976,,
CZE,Education: Outcomes,"Literacy rate, adult female (% of females ages 15 and above)",1,SE.ADT.LITR.FE.ZS,1,760,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Education: Outcomes,"Literacy rate, adult male (% of males ages 15 and above)",1,SE.ADT.LITR.MA.ZS,1,761,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CZE,Private Sector & Trade: Exports,Merchandise exports by the reporting economy (current US$),1,TX.VAL.MRCH.WL.CD,1,1413,0,0,0,"Merchandise exports by the reporting economy are the total merchandise exports by the reporting economy to the rest of the world, as reported in the IMF's Direction of trade database. Data are in current U.S. dollars.",28963868723,33318935499,38464844814,48721168476,68952648721,77985130972,95028314176,1.22751E+11,1.47249E+11,1.13165E+11,1.33013E+11,1.62941E+11,1.57198E+11,1.6232E+11,1.75022E+11,1.57877E+11,1.62692E+11,1.82143E+11,2.02238E+11,
CZE,Private Sector & Trade: Exports,Merchandise exports to high-income economies (% of total merchandise exports),1,TX.VAL.MRCH.HI.ZS,1,1404,0,0,0,Merchandise exports to high-income economies are the sum of merchandise exports from the reporting economy to high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise exports by the economy.,92.8298996,93.06850188,92.56108977,93.24644687,92.55427017,91.46797015,91.14121053,90.4215625,89.29368046,89.75656896,89.23423406,88.68714004,87.22269266,86.81131065,87.91091183,89.36679902,89.27169515,89.09624656,89.06727753,
CZE,Private Sector & Trade: Exports,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1,TX.VAL.MRCH.WR.ZS,1,1414,0,0,0,Merchandise exports to low- and middle-income economies within region are the sum of merchandise exports from the reporting economy to other low- and middle-income economies in the same World Bank region as a percentage of total merchandise exports by the economy.,,,,,,,,,,,,,,,,,,,,
